symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
IMAX,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.2500,1.1250,1.3441,0.966685227825679,0.875,2023-10-25 15:00:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-18T22:00:00+00:00, 2023-09-20T19:00:00+00:00, 2023-09-20T20:00:00+00:00, 2023-09-25T13:00:00+00:00, 2023-09-26T13:30:00+00:00, 2023-09-29T23:00:00+00:00, 2023-10-09T12:30:00+00:00, 2023-10-25T14:30:00+00:00]","[2023-09-18T22:30:00+00:00, 2023-09-20T19:30:00+00:00, 2023-09-20T22:30:00+00:00, 2023-09-25T13:30:00+00:00, 2023-09-26T14:00:00+00:00, 2023-10-02T12:00:00+00:00, 2023-10-09T13:00:00+00:00, 2023-10-25T15:00:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.16000000000000014, 0.07000000000000028, 0.00999999999999801, 0.07000000000000028, 0.29999999999999716, 0.39000000000000057, 0.6999999999999993, 0.620000000000001]","[-0.8390141583639231, 0.37573805689747874, 0.053908355795137516, 0.36861506055819004, 1.5576323987538792, 2.0186335403726736, 3.6630036630036598, 3.5540269418171455]",2023-11-01 12:22:23
MAT,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.2575,1.0000,1.2138,0.8318086050121882,0.875,2023-10-19 20:00:00+00:00,17,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-24T10:30:00+00:00, 2023-08-24T20:30:00+00:00, 2023-08-28T18:30:00+00:00, 2023-08-28T20:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-08-29T20:30:00+00:00, 2023-09-05T20:30:00+00:00, 2023-10-19T19:30:00+00:00]","[2023-08-24T11:00:00+00:00, 2023-08-24T21:00:00+00:00, 2023-08-28T19:00:00+00:00, 2023-08-28T21:00:00+00:00, 2023-08-28T22:00:00+00:00, 2023-08-29T21:00:00+00:00, 2023-09-05T21:00:00+00:00, 2023-10-19T20:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6499999999999986, 0.6700000000000017, 0.04499999999999815, 0.22999999999999687, 0.129999999999999, 0.0, 0.2699999999999996, 0.06499999999999773]","[3.1085604973696728, 3.1783681214421335, 0.20656414964424213, 1.0648148148148002, 0.5988023952095762, 0.0, 1.238532110091741, 0.3146937787460553]",2023-11-01 12:34:44
PETQ,ALGO_EMA_RSI_ADX_BB_CGPT,6,6,0,0.2458,1.0000,1.2096,0.9238393527493622,1.0,2023-10-12 15:00:00+00:00,24,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-21T19:00:00+00:00, 2023-09-26T15:30:00+00:00, 2023-09-26T18:30:00+00:00, 2023-09-27T13:30:00+00:00, 2023-10-09T15:00:00+00:00, 2023-10-12T14:30:00+00:00]","[2023-09-21T19:30:00+00:00, 2023-09-26T16:00:00+00:00, 2023-09-26T19:00:00+00:00, 2023-09-27T14:00:00+00:00, 2023-10-09T15:30:00+00:00, 2023-10-12T15:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.14000000000000057, 0.14000000000000057, 0.06999999999999673, 0.21000000000000085, 0.6649999999999991, 0.25]","[0.7510729613733936, 0.7349081364829426, 0.3682272488163952, 1.096605744125331, 3.119429590017821, 1.1870845204178537]",2023-11-01 12:50:47
PANL,ALGO_EMA_RSI_ADX_BB_CGPT,9,9,0,0.0688,1.4444,1.1901,0.24834437086092187,1.0,2023-10-18 14:30:00+00:00,18,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-15T19:30:00+00:00, 2023-09-20T21:00:00+00:00, 2023-09-25T13:30:00+00:00, 2023-09-27T17:30:00+00:00, 2023-09-29T23:30:00+00:00, 2023-10-11T16:00:00+00:00, 2023-10-11T17:30:00+00:00, 2023-10-17T13:00:00+00:00, 2023-10-18T14:00:00+00:00]","[2023-09-15T20:00:00+00:00, 2023-09-20T23:30:00+00:00, 2023-09-25T14:00:00+00:00, 2023-09-27T18:30:00+00:00, 2023-10-02T13:30:00+00:00, 2023-10-11T16:30:00+00:00, 2023-10-11T18:00:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-18T14:30:00+00:00]","[1.0, 1.0, 1.0, 2.0, 3.0, 1.0, 1.0, 2.0, 1.0]","[0.004999999999999893, 0.10999999999999943, 0.004999999999999893, 0.0649999999999995, 0.16999999999999993, 0.009999999999999787, 0.009000000000000341, 0.23000000000000043, 0.01499999999999968]","[0.08984725965857848, 1.9748653500897564, 0.08849557522123705, 1.1565836298932295, 2.977232924693519, 0.16666666666666313, 0.15022533800701623, 3.8590604026845705, 0.24834437086092187]",2023-11-01 12:49:15
SMLP,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1871,1.0000,1.0796,0.9615384615384673,0.8571428571428571,2023-10-27 18:30:00+00:00,9,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-21T14:00:00+00:00, 2023-10-02T19:30:00+00:00, 2023-10-16T13:30:00+00:00, 2023-10-19T19:30:00+00:00, 2023-10-26T17:00:00+00:00, 2023-10-26T18:00:00+00:00, 2023-10-27T18:00:00+00:00]","[2023-09-21T14:30:00+00:00, 2023-10-02T20:00:00+00:00, 2023-10-16T14:00:00+00:00, 2023-10-19T20:00:00+00:00, 2023-10-26T17:30:00+00:00, 2023-10-26T18:30:00+00:00, 2023-10-27T18:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.05000000000000071, 0.13000000000000078, 0.2699999999999996, 0.05000000000000071, 0.0, 0.5500000000000007, 0.259999999999998]","[0.3773584905660431, 0.9615384615384673, 1.4705882352941153, 0.2883506343713997, 0.0, 3.0303030303030347, 1.4293567894447388]",2023-11-01 13:06:30
PDSB,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0557,1.1429,1.0702,0.8460236886632796,0.8571428571428571,2023-10-10 23:30:00+00:00,25,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-24T23:30:00+00:00, 2023-08-29T14:00:00+00:00, 2023-09-05T15:30:00+00:00, 2023-09-05T17:00:00+00:00, 2023-10-09T14:00:00+00:00, 2023-10-09T21:00:00+00:00, 2023-10-10T23:00:00+00:00]","[2023-08-25T11:30:00+00:00, 2023-08-29T14:30:00+00:00, 2023-09-05T16:30:00+00:00, 2023-09-05T17:30:00+00:00, 2023-10-09T14:30:00+00:00, 2023-10-09T22:30:00+00:00, 2023-10-10T23:30:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.04999999999999982, 0.13999999999999968, -0.009999999999999787, 0.009999999999999787, 0.040000000000000036, 0.03999999999999915, 0.1200000000000001]","[0.8460236886632796, 2.3809523809523756, -0.17123287671232512, 0.17152658662092257, 0.8547008547008554, 0.8456659619450135, 2.5641025641025665]",2023-11-01 12:50:26
XOMA,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.1619,1.2500,1.0243,0.6084033613445357,0.875,2023-10-31 14:00:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-19T19:30:00+00:00, 2023-09-20T14:30:00+00:00, 2023-09-25T14:00:00+00:00, 2023-10-06T18:30:00+00:00, 2023-10-20T14:00:00+00:00, 2023-10-24T19:30:00+00:00, 2023-10-25T13:30:00+00:00, 2023-10-31T13:30:00+00:00]","[2023-09-19T20:00:00+00:00, 2023-09-20T15:30:00+00:00, 2023-09-25T17:30:00+00:00, 2023-10-06T19:00:00+00:00, 2023-10-20T14:30:00+00:00, 2023-10-24T20:00:00+00:00, 2023-10-25T15:00:00+00:00, 2023-10-31T14:00:00+00:00]","[1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.010000000000001563, 0.21999999999999886, 0.3550000000000004, 0.08999999999999986, 0.10999999999999943, -0.23000000000000043, 0.7000000000000028, 0.03999999999999915]","[0.06250000000000977, 1.3893274392169173, 2.4575977847005914, 0.5882352941176461, 0.6285714285714253, -1.3649851632047503, 4.204204204204222, 0.22857142857142368]",2023-11-01 13:26:53
DXC,ALGO_EMA_RSI_ADX_BB_CGPT,12,11,1,0.1400,1.3333,0.6730,0.5592702581959985,0.9166666666666666,2023-10-17 13:30:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-24T21:30:00+00:00, 2023-08-25T20:30:00+00:00, 2023-08-30T20:30:00+00:00, 2023-09-06T13:30:00+00:00, 2023-09-06T21:00:00+00:00, 2023-09-28T21:00:00+00:00, 2023-10-02T13:30:00+00:00, 2023-10-13T13:00:00+00:00, 2023-10-13T15:30:00+00:00, 2023-10-13T17:30:00+00:00, 2023-10-16T20:30:00+00:00, 2023-10-17T12:00:00+00:00]","[2023-08-24T23:00:00+00:00, 2023-08-25T21:30:00+00:00, 2023-08-30T22:30:00+00:00, 2023-09-06T14:00:00+00:00, 2023-09-06T22:30:00+00:00, 2023-09-28T22:00:00+00:00, 2023-10-02T14:00:00+00:00, 2023-10-13T13:30:00+00:00, 2023-10-13T16:30:00+00:00, 2023-10-13T18:00:00+00:00, 2023-10-16T21:00:00+00:00, 2023-10-17T13:30:00+00:00]","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0]","[0.1999999999999993, 0.21000000000000085, 0.07000000000000028, 0.20000000000000284, 0.05999999999999872, 0.6099999999999994, 0.120000000000001, 0.11999999999999744, 0.06499999999999773, 0.054999999999999716, 0.33000000000000185, -0.35999999999999943]","[0.9784735812133037, 1.0268948655256764, 0.34229828850855887, 0.953743443013843, 0.2862595419847267, 2.9975429975429946, 0.5777563793933606, 0.5407841369986365, 0.2989192917912059, 0.2539242843951972, 1.5242494226328032, -1.7045454545454517]",2023-11-01 11:56:57
KOS,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.0489,1.0000,0.6725,0.5765534913516968,0.8888888888888888,2023-10-17 20:30:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-01T21:00:00+00:00, 2023-09-05T20:30:00+00:00, 2023-09-11T14:00:00+00:00, 2023-10-02T14:00:00+00:00, 2023-10-02T15:00:00+00:00, 2023-10-11T23:30:00+00:00, 2023-10-12T21:00:00+00:00, 2023-10-17T12:00:00+00:00, 2023-10-17T20:00:00+00:00]","[2023-09-01T21:30:00+00:00, 2023-09-05T21:00:00+00:00, 2023-09-11T14:30:00+00:00, 2023-10-02T14:30:00+00:00, 2023-10-02T15:30:00+00:00, 2023-10-12T08:00:00+00:00, 2023-10-12T21:30:00+00:00, 2023-10-17T12:30:00+00:00, 2023-10-17T20:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.21999999999999975, 0.040000000000000036, 0.07500000000000018, -0.15000000000000036, 0.04499999999999993, 0.08000000000000007, 0.02999999999999936, 0.009999999999999787, 0.08999999999999986]","[3.001364256480215, 0.539083557951483, 1.0295126973232693, -1.8891687657430773, 0.5765534913516968, 1.0666666666666678, 0.39630118890355825, 0.13071895424836322, 1.2016021361815736]",2023-11-01 12:29:28
MGK,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,1.5347,1.2857,0.6427,0.27372459426255613,0.8571428571428571,2023-10-18 17:30:00+00:00,18,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-11T22:30:00+00:00, 2023-10-13T15:00:00+00:00, 2023-10-13T17:30:00+00:00, 2023-10-16T08:30:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-18T15:00:00+00:00, 2023-10-18T17:00:00+00:00]","[2023-09-11T23:30:00+00:00, 2023-10-13T16:30:00+00:00, 2023-10-13T18:00:00+00:00, 2023-10-16T11:00:00+00:00, 2023-10-17T14:30:00+00:00, 2023-10-18T15:30:00+00:00, 2023-10-18T17:30:00+00:00]","[1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[8.177999999999997, -0.3100000000000023, 0.6349999999999909, 0.12000000000000455, 1.3000000000000114, 0.18000000000000682, 0.6400000000000148]","[3.393600378449931, -0.13253527148354094, 0.27372459426255613, 0.051581843191198656, 0.5590676471853143, 0.07734616706772379, 0.27585017887160673]",2023-11-01 12:36:34
DCGO,ALGO_EMA_RSI_ADX_BB_CGPT,8,8,0,0.0375,1.0000,0.6223,0.42179568182313154,1.0,2023-10-26 18:00:00+00:00,10,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-11T13:00:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-19T11:00:00+00:00, 2023-10-20T13:30:00+00:00, 2023-10-26T14:30:00+00:00, 2023-10-26T15:30:00+00:00, 2023-10-26T16:30:00+00:00, 2023-10-26T17:30:00+00:00]","[2023-10-11T13:30:00+00:00, 2023-10-12T18:30:00+00:00, 2023-10-19T12:00:00+00:00, 2023-10-20T14:00:00+00:00, 2023-10-26T15:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-10-26T17:00:00+00:00, 2023-10-26T18:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.020000000000000462, 0.019999999999999574, 0.11500000000000021, 0.04999999999999982, 0.03000000000000025, 0.020000000000000462, 0.010000000000000675, 0.03500000000000014]","[0.34246575342466545, 0.3616636528028856, 1.872964169381111, 0.8460236886632796, 0.48192771084337754, 0.3257328990228089, 0.16501650165017617, 0.5828476269775211]",2023-11-01 11:52:33
BYD,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.3576,1.3333,0.6053,0.28192371475953854,0.8888888888888888,2023-10-24 21:00:00+00:00,12,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-05T14:00:00+00:00, 2023-10-12T12:00:00+00:00, 2023-10-12T14:00:00+00:00, 2023-10-12T15:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-12T17:30:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-19T13:30:00+00:00, 2023-10-24T20:30:00+00:00]","[2023-09-05T15:30:00+00:00, 2023-10-12T12:30:00+00:00, 2023-10-12T14:30:00+00:00, 2023-10-12T15:30:00+00:00, 2023-10-12T16:30:00+00:00, 2023-10-12T18:30:00+00:00, 2023-10-12T19:30:00+00:00, 2023-10-19T14:00:00+00:00, 2023-10-24T21:00:00+00:00]","[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0]","[0.637999999999991, 0.03999999999999915, 0.1700000000000017, 0.030000000000001137, 0.3100000000000023, -0.12999999999999545, 0.20000000000000284, 0.020000000000003126, 1.9399999999999977]","[0.9775380749547865, 0.06611570247933744, 0.28192371475953854, 0.0499001996008003, 0.51744283091304, -0.21845068055788178, 0.3365303718660657, 0.033311125916061175, 3.4035087719298205]",2023-11-01 11:42:05
