symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
MAT,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.2778,1.0000,1.3156,1.0648148148148002,0.8888888888888888,2023-10-19 20:00:00+00:00,10,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-22T21:00:00+00:00, 2023-08-24T10:30:00+00:00, 2023-08-24T20:30:00+00:00, 2023-08-28T18:30:00+00:00, 2023-08-28T20:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-08-29T20:30:00+00:00, 2023-09-05T20:30:00+00:00, 2023-10-19T19:30:00+00:00]","[2023-08-22T21:30:00+00:00, 2023-08-24T11:00:00+00:00, 2023-08-24T21:00:00+00:00, 2023-08-28T19:00:00+00:00, 2023-08-28T21:00:00+00:00, 2023-08-28T22:00:00+00:00, 2023-08-29T21:00:00+00:00, 2023-09-05T21:00:00+00:00, 2023-10-19T20:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4400000000000013, 0.6499999999999986, 0.6700000000000017, 0.04499999999999815, 0.22999999999999687, 0.129999999999999, 0.0, 0.2699999999999996, 0.06499999999999773]","[2.1297192642788056, 3.1085604973696728, 3.1783681214421335, 0.20656414964424213, 1.0648148148148002, 0.5988023952095762, 0.0, 1.238532110091741, 0.3146937787460553]",2023-10-25 06:48:53
PANL,ALGO_EMA_RSI_ADX_BB_CGPT,9,9,0,0.0688,1.4444,1.1901,0.24834437086092187,1.0,2023-10-18 14:30:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-15T19:30:00+00:00, 2023-09-20T21:00:00+00:00, 2023-09-25T13:30:00+00:00, 2023-09-27T17:30:00+00:00, 2023-09-29T23:30:00+00:00, 2023-10-11T16:00:00+00:00, 2023-10-11T17:30:00+00:00, 2023-10-17T13:00:00+00:00, 2023-10-18T14:00:00+00:00]","[2023-09-15T20:00:00+00:00, 2023-09-20T23:30:00+00:00, 2023-09-25T14:00:00+00:00, 2023-09-27T18:30:00+00:00, 2023-10-02T13:30:00+00:00, 2023-10-11T16:30:00+00:00, 2023-10-11T18:00:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-18T14:30:00+00:00]","[1.0, 1.0, 1.0, 2.0, 3.0, 1.0, 1.0, 2.0, 1.0]","[0.004999999999999893, 0.10999999999999943, 0.004999999999999893, 0.0649999999999995, 0.16999999999999993, 0.009999999999999787, 0.009000000000000341, 0.23000000000000043, 0.01499999999999968]","[0.08984725965857848, 1.9748653500897564, 0.08849557522123705, 1.1565836298932295, 2.977232924693519, 0.16666666666666313, 0.15022533800701623, 3.8590604026845705, 0.24834437086092187]",2023-10-25 07:01:24
DDS,ALGO_EMA_RSI_ADX_BB_CGPT,7,7,0,3.0966,1.4286,0.9483,0.7829637338884157,1.0,2023-10-24 17:00:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-31T23:00:00+00:00, 2023-09-05T14:00:00+00:00, 2023-10-03T15:00:00+00:00, 2023-10-03T17:30:00+00:00, 2023-10-23T14:00:00+00:00, 2023-10-23T20:00:00+00:00, 2023-10-24T16:30:00+00:00]","[2023-09-01T13:30:00+00:00, 2023-09-05T14:30:00+00:00, 2023-10-03T16:00:00+00:00, 2023-10-03T18:00:00+00:00, 2023-10-23T14:30:00+00:00, 2023-10-24T13:30:00+00:00, 2023-10-24T17:00:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0]","[4.646000000000015, 6.235000000000014, 0.67999999999995, 4.389999999999986, 2.44500000000005, 1.8100000000000023, 1.4699999999999704]","[1.34726805588582, 1.8410741124605474, 0.2130993418990755, 1.3936065521729426, 0.7829637338884157, 0.5832876800618743, 0.4768237698271012]",2023-10-25 06:14:18
HGBL,ALGO_EMA_RSI_ADX_BB_CGPT,9,9,0,0.0271,1.0000,0.8694,0.327868852459024,1.0,2023-10-18 19:30:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-05T19:00:00+00:00, 2023-09-29T18:30:00+00:00, 2023-10-05T21:30:00+00:00, 2023-10-09T16:00:00+00:00, 2023-10-10T14:00:00+00:00, 2023-10-13T19:00:00+00:00, 2023-10-18T13:30:00+00:00, 2023-10-18T18:00:00+00:00, 2023-10-18T19:00:00+00:00]","[2023-09-05T19:30:00+00:00, 2023-09-29T19:00:00+00:00, 2023-10-06T11:30:00+00:00, 2023-10-09T16:30:00+00:00, 2023-10-10T14:30:00+00:00, 2023-10-13T19:30:00+00:00, 2023-10-18T14:00:00+00:00, 2023-10-18T18:30:00+00:00, 2023-10-18T19:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.004999999999999893, 0.0009999999999998899, 0.010000000000000231, 0.009999999999999787, 0.009999999999999787, 0.08999999999999986, 0.040000000000000036, 0.03000000000000025, 0.04800000000000004]","[0.1577287066246023, 0.032679738562087904, 0.327868852459024, 0.32051282051281366, 0.32467532467531773, 2.903225806451608, 1.2461059190031165, 0.9646302250803939, 1.547388781431336]",2023-10-25 06:33:29
KOS,ALGO_EMA_RSI_ADX_BB_CGPT,12,11,1,0.0521,1.0000,0.7169,0.5578185246515899,0.9166666666666666,2023-10-17 20:30:00+00:00,12,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-18T20:30:00+00:00, 2023-08-21T17:00:00+00:00, 2023-08-21T18:00:00+00:00, 2023-09-01T21:00:00+00:00, 2023-09-05T20:30:00+00:00, 2023-09-11T14:00:00+00:00, 2023-10-02T14:00:00+00:00, 2023-10-02T15:00:00+00:00, 2023-10-11T23:30:00+00:00, 2023-10-12T21:00:00+00:00, 2023-10-17T12:00:00+00:00, 2023-10-17T20:00:00+00:00]","[2023-08-18T21:00:00+00:00, 2023-08-21T17:30:00+00:00, 2023-08-21T18:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-05T21:00:00+00:00, 2023-09-11T14:30:00+00:00, 2023-10-02T14:30:00+00:00, 2023-10-02T15:30:00+00:00, 2023-10-12T08:00:00+00:00, 2023-10-12T21:30:00+00:00, 2023-10-17T12:30:00+00:00, 2023-10-17T20:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.16999999999999993, 0.010000000000000675, 0.004999999999999893, 0.21999999999999975, 0.040000000000000036, 0.07500000000000018, -0.15000000000000036, 0.04499999999999993, 0.08000000000000007, 0.02999999999999936, 0.009999999999999787, 0.08999999999999986]","[2.3448275862068955, 0.1368925393566143, 0.0685871056241412, 3.001364256480215, 0.539083557951483, 1.0295126973232693, -1.8891687657430773, 0.5765534913516968, 1.0666666666666678, 0.39630118890355825, 0.13071895424836322, 1.2016021361815736]",2023-10-25 06:44:01
MGK,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,1.5347,1.2857,0.6427,0.27372459426255613,0.8571428571428571,2023-10-18 17:30:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-11T22:30:00+00:00, 2023-10-13T15:00:00+00:00, 2023-10-13T17:30:00+00:00, 2023-10-16T08:30:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-18T15:00:00+00:00, 2023-10-18T17:00:00+00:00]","[2023-09-11T23:30:00+00:00, 2023-10-13T16:30:00+00:00, 2023-10-13T18:00:00+00:00, 2023-10-16T11:00:00+00:00, 2023-10-17T14:30:00+00:00, 2023-10-18T15:30:00+00:00, 2023-10-18T17:30:00+00:00]","[1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[8.177999999999997, -0.3100000000000023, 0.6349999999999909, 0.12000000000000455, 1.3000000000000114, 0.18000000000000682, 0.6400000000000148]","[3.393600378449931, -0.13253527148354094, 0.27372459426255613, 0.051581843191198656, 0.5590676471853143, 0.07734616706772379, 0.27585017887160673]",2023-10-25 06:50:14
BYD,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.3576,1.3333,0.6053,0.28192371475953854,0.8888888888888888,2023-10-24 21:00:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-05T14:00:00+00:00, 2023-10-12T12:00:00+00:00, 2023-10-12T14:00:00+00:00, 2023-10-12T15:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-12T17:30:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-19T13:30:00+00:00, 2023-10-24T20:30:00+00:00]","[2023-09-05T15:30:00+00:00, 2023-10-12T12:30:00+00:00, 2023-10-12T14:30:00+00:00, 2023-10-12T15:30:00+00:00, 2023-10-12T16:30:00+00:00, 2023-10-12T18:30:00+00:00, 2023-10-12T19:30:00+00:00, 2023-10-19T14:00:00+00:00, 2023-10-24T21:00:00+00:00]","[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0]","[0.637999999999991, 0.03999999999999915, 0.1700000000000017, 0.030000000000001137, 0.3100000000000023, -0.12999999999999545, 0.20000000000000284, 0.020000000000003126, 1.9399999999999977]","[0.9775380749547865, 0.06611570247933744, 0.28192371475953854, 0.0499001996008003, 0.51744283091304, -0.21845068055788178, 0.3365303718660657, 0.033311125916061175, 3.4035087719298205]",2023-10-25 06:04:40
LNW,ALGO_EMA_RSI_ADX_BB_CGPT,12,11,1,0.4079,1.5000,0.5371,0.4614450907398337,0.9166666666666666,2023-10-20 14:00:00+00:00,9,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-24T20:00:00+00:00, 2023-08-30T13:00:00+00:00, 2023-09-05T14:00:00+00:00, 2023-09-18T14:00:00+00:00, 2023-09-18T15:30:00+00:00, 2023-09-19T14:00:00+00:00, 2023-09-19T16:30:00+00:00, 2023-09-19T17:30:00+00:00, 2023-09-19T19:00:00+00:00, 2023-09-19T20:00:00+00:00, 2023-10-19T14:00:00+00:00, 2023-10-20T13:30:00+00:00]","[2023-08-25T13:30:00+00:00, 2023-08-30T14:00:00+00:00, 2023-09-05T15:00:00+00:00, 2023-09-18T14:30:00+00:00, 2023-09-18T16:00:00+00:00, 2023-09-19T15:30:00+00:00, 2023-09-19T17:00:00+00:00, 2023-09-19T18:00:00+00:00, 2023-09-19T19:30:00+00:00, 2023-09-19T20:30:00+00:00, 2023-10-19T15:00:00+00:00, 2023-10-20T14:00:00+00:00]","[2.0, 2.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.4200000000000017, 1.0549999999999926, 0.5999999999999943, -0.18000000000000682, 0.3500000000000085, 0.23000000000000398, 0.01999999999999602, 0.25, 0.04000000000000625, 1.1799999999999926, 0.3500000000000085, 0.5799999999999983]","[0.5569553109667176, 1.3845144356955283, 0.7928118393234598, -0.23059185242122318, 0.4500450045004611, 0.29846872566831556, 0.025965595585843583, 0.3254784533263898, 0.05217845030003425, 1.5418790016986705, 0.4728451769792063, 0.774055785399704]",2023-10-25 06:46:42
STAG,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.1876,1.1000,0.5313,0.26582588862069534,0.9,2023-10-17 19:30:00+00:00,12,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-30T23:30:00+00:00, 2023-08-31T17:30:00+00:00, 2023-08-31T19:00:00+00:00, 2023-09-01T20:30:00+00:00, 2023-09-07T21:00:00+00:00, 2023-09-20T20:00:00+00:00, 2023-10-12T15:00:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-12T20:00:00+00:00, 2023-10-17T19:00:00+00:00]","[2023-08-31T12:00:00+00:00, 2023-08-31T18:00:00+00:00, 2023-08-31T19:30:00+00:00, 2023-09-01T21:00:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-20T20:30:00+00:00, 2023-10-12T15:30:00+00:00, 2023-10-12T18:30:00+00:00, 2023-10-12T20:30:00+00:00, 2023-10-17T19:30:00+00:00]","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.23900000000000432, 0.09899999999999665, 0.0800000000000054, 0.8170000000000002, -0.19899999999999807, 0.0899999999999963, 0.0899999999999963, 0.04999999999999716, 0.5, 0.10999999999999943]","[0.6562508580686025, 0.2717615086881239, 0.22024006166723215, 2.2750689203865115, -0.5397781213551363, 0.24951483227057472, 0.2598902685532668, 0.14509576320370618, 1.4547570555717195, 0.31976744186046346]",2023-10-25 07:19:16
EMR,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.4761,1.8889,0.5025,0.17799183331588495,0.8888888888888888,2023-10-18 12:30:00+00:00,11,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-17T20:00:00+00:00, 2023-08-17T21:00:00+00:00, 2023-08-23T12:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-09-19T17:00:00+00:00, 2023-09-19T18:30:00+00:00, 2023-10-12T17:30:00+00:00, 2023-10-13T15:00:00+00:00, 2023-10-18T12:00:00+00:00]","[2023-08-17T20:30:00+00:00, 2023-08-17T22:30:00+00:00, 2023-08-23T13:30:00+00:00, 2023-08-24T22:30:00+00:00, 2023-09-19T18:00:00+00:00, 2023-09-19T19:00:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-13T16:30:00+00:00, 2023-10-18T12:30:00+00:00]","[1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0]","[0.04999999999999716, 0.730000000000004, 1.1899999999999977, 0.29999999999999716, -0.04999999999999716, 0.1599999999999966, 0.04000000000000625, 0.1700000000000017, 1.6950000000000074]","[0.05224660397073892, 0.7684210526315831, 1.2526315789473659, 0.31430068098480585, -0.050771730300565754, 0.16270083384176995, 0.04167100739661033, 0.17799183331588495, 1.8030955800223472]",2023-10-25 06:19:48
