symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
CAVA,ALGO_EMA_RSI_ADX_BB_CGPT,14,12,2,0.1333,1.0000,0.3000,0.235819830379775,0.8571428571428571,2023-09-27 17:45:00+00:00,21,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-16T11:15:00+00:00, 2023-08-16T13:15:00+00:00, 2023-08-16T13:45:00+00:00, 2023-08-16T14:15:00+00:00, 2023-08-24T13:45:00+00:00, 2023-08-24T14:15:00+00:00, 2023-08-24T14:45:00+00:00, 2023-08-24T15:15:00+00:00, 2023-08-31T14:00:00+00:00, 2023-08-31T18:00:00+00:00, 2023-09-01T16:00:00+00:00, 2023-09-26T11:15:00+00:00, 2023-09-26T13:30:00+00:00, 2023-09-27T17:30:00+00:00]","[2023-08-16T11:30:00+00:00, 2023-08-16T13:30:00+00:00, 2023-08-16T14:00:00+00:00, 2023-08-16T14:30:00+00:00, 2023-08-24T14:00:00+00:00, 2023-08-24T14:30:00+00:00, 2023-08-24T15:00:00+00:00, 2023-08-24T15:30:00+00:00, 2023-08-31T14:15:00+00:00, 2023-08-31T18:15:00+00:00, 2023-09-01T16:15:00+00:00, 2023-09-26T11:45:00+00:00, 2023-09-26T13:45:00+00:00, 2023-09-27T17:45:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3999999999999986, 0.060000000000002274, 0.31500000000000483, 0.03999999999999915, 0.054000000000002046, -0.6649999999999991, 0.46999999999999886, 0.2739999999999938, 0.625, 0.030000000000001137, 0.15200000000000102, 0.03999999999999915, 0.33099999999999596, -0.259999999999998]","[0.7999999999999973, 0.12135922330097548, 0.6748794858061165, 0.08762322015333877, 0.12327359890423936, -1.5327878298951232, 1.1190476190476164, 0.6491967966639667, 1.399932803225445, 0.0676284941388664, 0.3481447549244183, 0.12349490583513166, 1.035669586983717, -0.8173530336372147]",2023-10-12 18:00:46
MRVL,ALGO_EMA_RSI_ADX_BB_CGPT,14,12,2,0.1454,1.3571,0.2463,0.2118588125591359,0.8571428571428571,2023-09-29 17:30:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-07T21:45:00+00:00, 2023-08-08T11:00:00+00:00, 2023-08-22T16:15:00+00:00, 2023-08-22T17:15:00+00:00, 2023-08-22T18:45:00+00:00, 2023-08-23T11:15:00+00:00, 2023-08-23T11:45:00+00:00, 2023-09-01T15:15:00+00:00, 2023-09-01T16:00:00+00:00, 2023-09-01T18:30:00+00:00, 2023-09-05T08:15:00+00:00, 2023-09-06T09:30:00+00:00, 2023-09-28T09:45:00+00:00, 2023-09-29T17:15:00+00:00]","[2023-08-07T22:00:00+00:00, 2023-08-08T12:00:00+00:00, 2023-08-22T16:45:00+00:00, 2023-08-22T17:30:00+00:00, 2023-08-22T19:00:00+00:00, 2023-08-23T11:30:00+00:00, 2023-08-23T12:00:00+00:00, 2023-09-01T15:30:00+00:00, 2023-09-01T16:15:00+00:00, 2023-09-01T18:45:00+00:00, 2023-09-05T09:00:00+00:00, 2023-09-06T10:30:00+00:00, 2023-09-28T10:00:00+00:00, 2023-09-29T17:30:00+00:00]","[1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[0.46000000000000085, -0.05999999999999517, 0.11000000000000654, 0.1599999999999966, 0.14000000000000057, -0.1699999999999946, 0.5900000000000034, 0.134999999999998, 0.10999999999999943, 0.0799999999999983, 0.240000000000002, 0.060000000000002274, 0.03999999999999915, 0.14000000000000057]","[0.7290015847860553, -0.09554140127387767, 0.18339446482161811, 0.267782426778237, 0.2350176263219751, -0.2854743912678331, 0.9930988049150034, 0.2334226679346382, 0.19029495718363365, 0.13926364348506973, 0.4188481675392705, 0.10480349344978562, 0.07619047619047456, 0.25858884373845686]",2023-10-12 19:16:10
AAON,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1297,1.4286,0.2014,0.2631578947368448,0.8571428571428571,2023-09-20 20:15:00+00:00,28,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-24T13:45:00+00:00, 2023-09-01T13:30:00+00:00, 2023-09-05T14:30:00+00:00, 2023-09-07T12:45:00+00:00, 2023-09-11T15:45:00+00:00, 2023-09-11T16:15:00+00:00, 2023-09-20T19:15:00+00:00]","[2023-08-24T14:00:00+00:00, 2023-09-01T13:45:00+00:00, 2023-09-05T14:45:00+00:00, 2023-09-07T13:30:00+00:00, 2023-09-11T16:00:00+00:00, 2023-09-11T16:30:00+00:00, 2023-09-20T20:15:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0]","[0.23999999999999488, 0.34899999999999665, 0.5489999999999924, 0.01999999999999602, 0.1700000000000017, 0.09000000000000341, -0.5100000000000051]","[0.39386231229998336, 0.5490874764002465, 0.8633432929705809, 0.03068425897513964, 0.2631578947368448, 0.13929732239591922, -0.8294031549845586]",2023-10-12 17:32:40
STM,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.0881,1.1250,0.1986,0.13846448788748306,0.875,2023-09-29 18:15:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-29T23:00:00+00:00, 2023-08-31T15:45:00+00:00, 2023-08-31T20:45:00+00:00, 2023-09-15T09:30:00+00:00, 2023-09-28T21:00:00+00:00, 2023-09-29T12:15:00+00:00, 2023-09-29T17:15:00+00:00, 2023-09-29T18:00:00+00:00]","[2023-08-29T23:45:00+00:00, 2023-08-31T16:00:00+00:00, 2023-08-31T22:45:00+00:00, 2023-09-15T09:45:00+00:00, 2023-09-28T22:30:00+00:00, 2023-09-29T12:30:00+00:00, 2023-09-29T17:30:00+00:00, 2023-09-29T18:15:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.030000000000001137, 0.054999999999999716, 0.17999999999999972, 0.1699999999999946, 0.1600000000000037, 0.05999999999999517, 0.04999999999999716, 0.060000000000002274]","[-0.06281012499215112, 0.11647853618246831, 0.38286467860637197, 0.38297776476152784, 0.37602820211516735, 0.1373940920540306, 0.1160092807424528, 0.13953488372093553]",2023-10-12 19:58:33
VT,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.1400,1.1250,0.1450,0.14344798905122524,0.875,2023-09-29 17:30:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-10T16:30:00+00:00, 2023-08-10T17:00:00+00:00, 2023-08-30T12:15:00+00:00, 2023-08-31T20:15:00+00:00, 2023-09-01T15:45:00+00:00, 2023-09-15T17:30:00+00:00, 2023-09-20T18:15:00+00:00, 2023-09-29T17:15:00+00:00]","[2023-08-10T16:45:00+00:00, 2023-08-10T17:15:00+00:00, 2023-08-30T12:30:00+00:00, 2023-08-31T20:30:00+00:00, 2023-09-01T16:00:00+00:00, 2023-09-15T17:45:00+00:00, 2023-09-20T18:45:00+00:00, 2023-09-29T17:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.14400000000000546, 0.05500000000000682, 0.1389999999999958, 0.38800000000000523, -0.07000000000000739, 0.1389999999999958, 0.19499999999999318, 0.12999999999999545]","[0.14754098360656298, 0.05641604267105019, 0.14292912155144502, 0.39868065474050335, -0.07180518228259175, 0.1439668565510055, 0.2025027259982275, 0.13961980453226877]",2023-10-12 20:15:47
THG,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1170,1.2857,0.1043,0.11535048802129144,0.8571428571428571,2023-09-26 16:30:00+00:00,22,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-31T19:45:00+00:00, 2023-09-21T13:45:00+00:00, 2023-09-22T13:45:00+00:00, 2023-09-26T14:15:00+00:00, 2023-09-26T15:15:00+00:00, 2023-09-26T15:45:00+00:00, 2023-09-26T16:15:00+00:00]","[2023-08-31T20:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-22T14:00:00+00:00, 2023-09-26T15:00:00+00:00, 2023-09-26T15:30:00+00:00, 2023-09-26T16:00:00+00:00, 2023-09-26T16:30:00+00:00]","[1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0]","[0.024999999999991473, 0.12999999999999545, 0.36999999999999034, 0.3399999999999892, -0.3650000000000091, 0.06900000000000261, 0.25]","[0.02360450185058489, 0.11535048802129144, 0.3273177636234875, 0.30422333571938903, -0.32595106268977414, 0.06176099390446077, 0.22380376885546752]",2023-10-12 20:02:36
RVPHW,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.0321,1.4286,2.2925,1.986754966887419,0.8571428571428571,2023-10-13 15:45:00+00:00,5,KAMA_STOCHRSI_VWAP_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-23T18:15:00+00:00, 2023-08-23T19:15:00+00:00, 2023-09-14T13:45:00+00:00, 2023-09-14T14:15:00+00:00, 2023-09-14T14:45:00+00:00, 2023-09-26T19:30:00+00:00, 2023-10-13T14:30:00+00:00]","[2023-08-23T19:00:00+00:00, 2023-08-23T19:45:00+00:00, 2023-09-14T14:00:00+00:00, 2023-09-14T14:30:00+00:00, 2023-09-14T16:45:00+00:00, 2023-09-26T20:00:00+00:00, 2023-10-13T15:45:00+00:00]","[3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.010000000000000009, 0.040000000000000036, 0.040000000000000036, 0.020000000000000018, 0.030000000000000027, 0.1100000000000001, -0.025000000000000133]","[0.8196721311475417, 3.3333333333333366, 2.7972027972028, 1.4184397163120581, 1.986754966887419, 7.284768211920537, -1.5923566878980975]",2023-10-15 11:54:10
PRPO,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.0713,1.2857,1.2052,0.555555555555564,0.8571428571428571,2023-09-25 11:00:00+00:00,23,KAMA_STOCHRSI_VWAP_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-15T14:00:00+00:00, 2023-09-13T19:00:00+00:00, 2023-09-13T19:45:00+00:00, 2023-09-15T13:45:00+00:00, 2023-09-22T19:15:00+00:00, 2023-09-22T20:00:00+00:00, 2023-09-22T23:45:00+00:00]","[2023-08-15T14:15:00+00:00, 2023-09-13T19:30:00+00:00, 2023-09-13T20:00:00+00:00, 2023-09-15T14:15:00+00:00, 2023-09-22T19:45:00+00:00, 2023-09-22T20:15:00+00:00, 2023-09-25T11:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.03900000000000059, 0.019999999999999574, -0.08000000000000007, 0.12300000000000022, 0.11699999999999999, 0.2699999999999996, 0.010000000000000675]","[0.555555555555564, 0.32258064516128343, -1.2738853503184724, 1.9158878504672932, 2.033721536589605, 4.703832752613233, 0.17857142857144065]",2023-10-15 11:44:27
RPTX,ALGO_KAMA_STOCHRSI_VWAP_CGPT,14,12,2,0.0907,1.5000,0.8575,0.6808209298890406,0.8571428571428571,2023-10-06 16:45:00+00:00,12,KAMA_STOCHRSI_VWAP_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-10T14:00:00+00:00, 2023-08-15T18:45:00+00:00, 2023-08-18T12:30:00+00:00, 2023-08-23T17:30:00+00:00, 2023-08-23T18:45:00+00:00, 2023-09-08T19:15:00+00:00, 2023-09-08T20:00:00+00:00, 2023-09-14T17:00:00+00:00, 2023-09-19T14:15:00+00:00, 2023-09-19T16:00:00+00:00, 2023-09-19T16:45:00+00:00, 2023-09-20T13:45:00+00:00, 2023-09-25T19:00:00+00:00, 2023-10-06T16:15:00+00:00]","[2023-08-10T14:15:00+00:00, 2023-08-15T19:30:00+00:00, 2023-08-18T13:00:00+00:00, 2023-08-23T17:45:00+00:00, 2023-08-23T19:15:00+00:00, 2023-09-08T19:30:00+00:00, 2023-09-11T13:30:00+00:00, 2023-09-14T17:15:00+00:00, 2023-09-19T14:30:00+00:00, 2023-09-19T16:30:00+00:00, 2023-09-19T17:00:00+00:00, 2023-09-20T14:00:00+00:00, 2023-09-25T19:45:00+00:00, 2023-10-06T16:45:00+00:00]","[1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0]","[0.33999999999999986, -0.09500000000000064, 0.17999999999999972, 0.019999999999999574, 0.030000000000001137, -0.10999999999999943, 0.019999999999999574, 0.08000000000000007, 0.02000000000000135, 0.0649999999999995, 0.16500000000000092, 0.2699999999999996, 0.17999999999999972, 0.10500000000000043]","[3.736263736263735, -0.9639776763064498, 1.7307692307692282, 0.1902949571836306, 0.2898550724637791, -1.0486177311725398, 0.19083969465648445, 0.788954635108482, 0.17331022530330462, 0.5726872246695992, 1.4550264550264633, 2.1176470588235263, 1.4434643143544483, 1.3291139240506382]",2023-10-15 11:53:39
HDRO,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,6,0,0.0608,2.0000,0.8210,0.32922684791842965,1.0,2023-10-09 19:00:00+00:00,9,KAMA_STOCHRSI_VWAP_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-23T19:45:00+00:00, 2023-09-14T17:15:00+00:00, 2023-09-14T17:45:00+00:00, 2023-09-15T12:15:00+00:00, 2023-09-19T13:30:00+00:00, 2023-10-09T18:45:00+00:00]","[2023-08-23T20:00:00+00:00, 2023-09-14T17:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-15T13:30:00+00:00, 2023-09-19T13:45:00+00:00, 2023-10-09T19:00:00+00:00]","[1.0, 1.0, 7.0, 1.0, 1.0, 1.0]","[0.019999999999999574, 0.024999999999999467, 0.22000000000000064, 0.05999999999999961, 0.019999999999999574, 0.019999999999999574]","[0.2652519893899148, 0.3337783711615416, 2.9294274300932175, 0.7968127490039788, 0.27586206896551135, 0.32467532467531773]",2023-10-15 10:46:51
