symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
CIGI,ALGO_ADX_28,6,6,0,1.647,3.5172,9.5000,3.3490,2.617036925145897,1.0,2023-12-14 16:00:00+00:00,24,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-13T16:00:00+00:00, 2023-11-13T21:00:00+00:00, 2023-12-04T18:00:00+00:00, 2023-12-06T16:00:00+00:00, 2023-12-08T17:00:00+00:00, 2023-12-13T21:00:00+00:00]","[2023-11-13T20:00:00+00:00, 2023-11-14T16:00:00+00:00, 2023-12-06T15:00:00+00:00, 2023-12-08T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T16:00:00+00:00]","[4.0, 2.0, 11.0, 14.0, 24.0, 2.0]","[1.6899999999999977, 6.409999999999997, 1.2000000000000028, 1.933000000000007, 3.769999999999996, 6.099999999999994]","[1.774371358076537, 6.6266928564044205, 1.120343572028758, 1.7835887688347225, 3.4504850814570713, 5.338701207771743]",2024-01-02 05:38:44
AMAL,ALGO_ADX_28,6,6,0,1.3149,0.6593,11.6667,2.9546,1.89099508689595,1.0,2023-12-12 16:00:00+00:00,26,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-27T18:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-04T16:00:00+00:00, 2023-12-06T17:00:00+00:00, 2023-12-08T17:00:00+00:00]","[2023-11-29T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-04T15:00:00+00:00, 2023-12-06T16:00:00+00:00, 2023-12-08T16:00:00+00:00, 2023-12-12T16:00:00+00:00]","[12.0, 13.0, 5.0, 14.0, 13.0, 13.0]","[0.36499999999999844, 0.39000000000000057, 0.4200000000000017, 0.5300000000000011, 0.41999999999999815, 1.8309999999999995]","[1.7778860204578588, 1.858913250714969, 1.923076923076931, 2.379883251010333, 1.8510356985456067, 7.936714347637622]",2024-01-02 05:30:14
KBWY,ALGO_ADX_28,8,8,0,1.2453,0.4684,10.2500,2.5877,1.5675743616919986,1.0,2023-12-28 21:00:00+00:00,10,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-13T21:00:00+00:00, 2023-11-21T16:00:00+00:00, 2023-11-28T18:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-13T18:00:00+00:00, 2023-12-21T21:00:00+00:00, 2023-12-26T20:00:00+00:00, 2023-12-29T20:00:00+00:00]","[2023-11-14T16:00:00+00:00, 2023-11-28T17:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-04T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-26T19:00:00+00:00, 2023-12-28T21:00:00+00:00]","[2.0, 27.0, 5.0, 13.0, 6.0, 2.0, 12.0, 15.0]","[1.25, 0.2799999999999976, 0.3000000000000007, 0.24199999999999733, 0.23999999999999844, 0.8200000000000003, 0.3099999999999987, 0.3049999999999997]","[7.449344457687723, 1.576576576576563, 1.6620498614958488, 1.3238512035010794, 1.2718600953894987, 4.3524416135881125, 1.5585721468074345, 1.5065448258829326]",2024-01-02 06:00:50
AFYA,ALGO_ADX_28,10,10,0,2.1636,0.5005,7.1000,2.5056,2.123049404125034,1.0,2023-12-20 16:00:00+00:00,18,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-16T16:00:00+00:00, 2023-11-16T18:00:00+00:00, 2023-11-17T17:00:00+00:00, 2023-11-20T17:00:00+00:00, 2023-12-04T17:00:00+00:00, 2023-12-06T17:00:00+00:00, 2023-12-13T17:00:00+00:00, 2023-12-14T20:00:00+00:00, 2023-12-15T19:00:00+00:00, 2023-12-19T17:00:00+00:00]","[2023-11-16T17:00:00+00:00, 2023-11-17T16:00:00+00:00, 2023-11-20T16:00:00+00:00, 2023-11-22T16:00:00+00:00, 2023-12-06T16:00:00+00:00, 2023-12-07T17:00:00+00:00, 2023-12-13T21:00:00+00:00, 2023-12-15T18:00:00+00:00, 2023-12-19T16:00:00+00:00, 2023-12-20T16:00:00+00:00]","[1.0, 5.0, 6.0, 13.0, 13.0, 7.0, 4.0, 5.0, 11.0, 6.0]","[0.29499999999999815, 0.8250000000000028, 0.4299999999999997, 0.41499999999999915, 0.9600000000000009, 0.6449999999999996, 0.3200000000000003, 0.25, 0.41000000000000014, 0.4549999999999983]","[1.6379789006107612, 4.527991218441289, 2.2572178477690272, 2.1243921167135866, 4.689789936492432, 3.0438886267107104, 1.5252621544327944, 1.1933174224343674, 1.933962264150944, 2.1217066915364806]",2024-01-02 05:29:19
LABU,ALGO_ADX_28,7,6,1,0.8063,2.2901,1.8571,2.4716,2.1336327905671038,0.8571428571428571,2023-12-14 16:00:00+00:00,24,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-12-11T18:00:00+00:00, 2023-12-11T21:00:00+00:00, 2023-12-12T17:00:00+00:00, 2023-12-12T20:00:00+00:00, 2023-12-13T17:00:00+00:00, 2023-12-13T19:00:00+00:00, 2023-12-13T21:00:00+00:00]","[2023-12-11T20:00:00+00:00, 2023-12-12T16:00:00+00:00, 2023-12-12T19:00:00+00:00, 2023-12-13T16:00:00+00:00, 2023-12-13T18:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T16:00:00+00:00]","[2.0, 2.0, 2.0, 3.0, 1.0, 1.0, 2.0]","[0.9500000000000028, 0.4399999999999977, 1.9000000000000057, 3.950000000000003, -2.0190000000000055, 7.6299999999999955, 3.180000000000007]","[1.1065812463599336, 0.505747126436779, 2.1336327905671038, 4.341613541437681, -2.1406079368950106, 8.313358030071907, 3.0410251506168184]",2024-01-02 06:01:44
MHK,ALGO_ADX_28,10,9,1,0.7826,2.2100,10.0000,2.3578,1.9298616892429847,0.9,2023-12-27 17:00:00+00:00,11,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-15T16:00:00+00:00, 2023-11-16T17:00:00+00:00, 2023-11-17T17:00:00+00:00, 2023-11-28T18:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-12T17:00:00+00:00, 2023-12-13T17:00:00+00:00, 2023-12-13T21:00:00+00:00, 2023-12-22T17:00:00+00:00, 2023-12-27T18:00:00+00:00]","[2023-11-15T21:00:00+00:00, 2023-11-17T16:00:00+00:00, 2023-11-28T17:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-04T16:00:00+00:00, 2023-12-13T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T16:00:00+00:00, 2023-12-27T17:00:00+00:00]","[5.0, 6.0, 40.0, 5.0, 13.0, 6.0, 6.0, 3.0, 2.0, 14.0]","[-1.3800000000000097, 0.3649999999999949, 1.4200000000000017, 2.1499999999999915, 2.0799999999999983, 0.710000000000008, 1.9899999999999949, 3.394999999999996, 10.14, 1.2299999999999898]","[-1.573905109489062, 0.4301455423958457, 1.684859990507833, 2.5069962686567067, 2.3526750367605453, 0.7752784450753527, 2.1748633879781365, 3.6446591519055245, 10.391473662635786, 1.1908219575951107]",2024-01-02 06:04:17
PCOR,ALGO_ADX_28,7,6,1,1.1195,1.3714,3.5714,2.2545,1.9766325224071808,0.8571428571428571,2023-12-14 20:00:00+00:00,24,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-12-08T17:00:00+00:00, 2023-12-11T19:00:00+00:00, 2023-12-12T17:00:00+00:00, 2023-12-13T17:00:00+00:00, 2023-12-13T21:00:00+00:00, 2023-12-14T16:00:00+00:00, 2023-12-14T18:00:00+00:00]","[2023-12-11T18:00:00+00:00, 2023-12-12T16:00:00+00:00, 2023-12-13T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T15:00:00+00:00, 2023-12-14T17:00:00+00:00, 2023-12-14T20:00:00+00:00]","[8.0, 4.0, 6.0, 3.0, 1.0, 1.0, 2.0]","[0.9000000000000057, -0.6950000000000003, 0.615000000000002, 2.4000000000000057, 3.3699999999999974, 1.2350000000000065, 1.7749999999999986]","[1.5306122448979689, -1.1657162026165722, 1.050563717116505, 4.076779344317999, 5.52549598294802, 1.9766325224071808, 2.7873743718592943]",2024-01-02 06:09:59
NMM,ALGO_ADX_28,7,7,0,2.7917,0.5309,6.1429,2.1798,2.106678619453171,1.0,2023-12-15 16:00:00+00:00,23,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-16T18:00:00+00:00, 2023-11-17T17:00:00+00:00, 2023-11-22T16:00:00+00:00, 2023-11-24T16:00:00+00:00, 2023-12-11T19:00:00+00:00, 2023-12-13T21:00:00+00:00, 2023-12-14T17:00:00+00:00, 2023-12-29T20:00:00+00:00]","[2023-11-17T16:00:00+00:00, 2023-11-20T15:00:00+00:00, 2023-11-24T15:00:00+00:00, 2023-11-27T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T16:00:00+00:00, 2023-12-15T16:00:00+00:00]","[5.0, 5.0, 5.0, 5.0, 15.0, 2.0, 6.0]","[0.4700000000000024, 0.33800000000000097, 0.8580000000000005, 0.2699999999999996, 0.490000000000002, 0.6999999999999993, 0.5899999999999999]","[2.106678619453171, 1.4916151809355735, 3.7046632124352357, 1.1306532663316566, 1.935993678387997, 2.6799387442572713, 2.208910520404342]",2024-01-02 06:06:39
KRO,ALGO_ADX_28,8,7,1,1.1063,0.1857,6.1250,2.1594,1.8799072205569882,0.875,2023-12-14 21:00:00+00:00,24,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-27T15:00:00+00:00, 2023-11-27T17:00:00+00:00, 2023-11-28T21:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-12-08T16:00:00+00:00, 2023-12-12T17:00:00+00:00, 2023-12-13T21:00:00+00:00, 2023-12-14T17:00:00+00:00]","[2023-11-27T16:00:00+00:00, 2023-11-28T20:00:00+00:00, 2023-11-29T16:00:00+00:00, 2023-11-30T16:00:00+00:00, 2023-12-12T16:00:00+00:00, 2023-12-13T20:00:00+00:00, 2023-12-14T16:00:00+00:00, 2023-12-14T21:00:00+00:00]","[1.0, 10.0, 2.0, 6.0, 14.0, 10.0, 2.0, 4.0]","[0.08399999999999963, 0.1169999999999991, 0.19599999999999973, 0.23499999999999943, -0.1039999999999992, 0.3680000000000003, 0.4800000000000004, 0.10999999999999943]","[1.0216492337630703, 1.4178380998545697, 2.341976341259407, 2.750146284376822, -1.2165165516434577, 4.378346222486619, 5.411499436302147, 1.1702127659574406]",2024-01-02 06:01:41
IDXX,ALGO_ADX_28,8,7,1,0.9653,10.1312,6.0000,2.1131,1.5539115823870042,0.875,2023-12-27 15:00:00+00:00,11,ADX_28_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-13T20:00:00+00:00, 2023-11-29T17:00:00+00:00, 2023-11-30T17:00:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-04T17:00:00+00:00, 2023-12-20T20:00:00+00:00, 2023-12-21T17:00:00+00:00, 2023-12-26T16:00:00+00:00, 2023-12-27T16:00:00+00:00]","[2023-11-14T15:00:00+00:00, 2023-11-30T16:00:00+00:00, 2023-12-01T16:00:00+00:00, 2023-12-04T16:00:00+00:00, 2023-12-05T17:00:00+00:00, 2023-12-21T16:00:00+00:00, 2023-12-26T15:00:00+00:00, 2023-12-27T15:00:00+00:00]","[2.0, 6.0, 6.0, 6.0, 7.0, 3.0, 12.0, 6.0]","[18.850000000000023, -6.775000000000034, 18.310000000000002, 26.77000000000004, 7.634999999999991, 8.719999999999914, 2.0399999999999636, 5.5]","[4.332636127519715, -1.440171757753552, 3.9724036187707465, 5.566067158748319, 1.4966186415760054, 1.611204523198003, 0.36993381086226557, 0.9962414527011727]",2024-01-02 05:57:08
