symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
VWEWW,ALGO_ADX_28,7,6,1,0.0030,3.4286,20.4270,19.999999999999996,0.8571428571428571,2023-10-31 20:00:00+00:00,5,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-10-24T16:30:00+00:00, 2023-10-25T17:15:00+00:00, 2023-10-27T16:30:00+00:00, 2023-10-30T13:30:00+00:00, 2023-10-30T14:15:00+00:00, 2023-10-30T15:45:00+00:00, 2023-10-30T17:30:00+00:00]","[2023-10-25T16:45:00+00:00, 2023-10-27T16:15:00+00:00, 2023-10-27T20:00:00+00:00, 2023-10-30T14:00:00+00:00, 2023-10-30T15:30:00+00:00, 2023-10-30T16:45:00+00:00, 2023-10-31T20:00:00+00:00]","[2.0, 9.0, 3.0, 2.0, 2.0, 2.0, 4.0]","[0.0, 0.0009999999999999992, 0.004000000000000002, 0.002999999999999999, 0.004999999999999999, 0.002999999999999999, 0.005000000000000001]","[0.0, 8.333333333333325, 30.76923076923078, 17.647058823529406, 38.46153846153846, 19.999999999999996, 27.777777777777786]",2023-11-02 13:17:25
ATVI,ALGO_ADX_28,8,7,1,0.3164,148.1250,0.3407,0.18055820394425887,0.875,2023-10-11 18:30:00+00:00,25,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-29T22:00:00+00:00, 2023-09-13T11:45:00+00:00, 2023-09-20T19:45:00+00:00, 2023-09-22T08:30:00+00:00, 2023-09-25T09:15:00+00:00, 2023-09-26T20:45:00+00:00, 2023-09-29T16:45:00+00:00, 2023-10-11T08:00:00+00:00, 2023-10-12T18:30:00+00:00]","[2023-09-12T20:30:00+00:00, 2023-09-15T16:30:00+00:00, 2023-09-22T08:15:00+00:00, 2023-09-22T10:00:00+00:00, 2023-09-25T20:00:00+00:00, 2023-09-28T12:15:00+00:00, 2023-10-10T16:15:00+00:00, 2023-10-11T18:30:00+00:00]","[468.0, 125.0, 66.0, 6.0, 39.0, 76.0, 372.0, 33.0]","[0.20999999999999375, 0.015000000000000568, 1.5999999999999943, 0.009999999999990905, 0.14000000000000057, -0.08599999999999852, 0.44199999999999307, 0.20000000000000284]","[0.22845953002610286, 0.016277807921867136, 1.7297297297297236, 0.010640561821654506, 0.1490947816826417, -0.09149812216063083, 0.4711751662971101, 0.212021626205876]",2023-11-02 08:23:58
GSY,ALGO_ADX_28,6,6,0,0.0548,49.8333,0.1105,0.06044700591514678,1.0,2023-10-20 19:15:00+00:00,16,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-05T19:45:00+00:00, 2023-09-15T17:30:00+00:00, 2023-09-28T17:30:00+00:00, 2023-10-02T14:15:00+00:00, 2023-10-05T13:45:00+00:00, 2023-10-19T14:45:00+00:00, 2023-10-23T18:00:00+00:00]","[2023-09-08T22:30:00+00:00, 2023-09-18T12:00:00+00:00, 2023-10-02T12:00:00+00:00, 2023-10-05T13:30:00+00:00, 2023-10-05T15:00:00+00:00, 2023-10-20T19:15:00+00:00]","[95.0, 14.0, 44.0, 94.0, 5.0, 47.0]","[0.03999999999999915, 0.21399999999999864, 0.010000000000005116, 0.02599999999999625, 0.005000000000002558, 0.03399999999999892]","[0.08068420203324017, 0.4311386896607273, 0.02012477359630734, 0.052309673265725595, 0.010054293183194367, 0.06858433856456797]",2023-11-02 10:09:36
IBTD,ALGO_ADX_28,6,6,0,0.0252,104.3333,0.1019,0.1093494963992355,1.0,2023-10-25 17:45:00+00:00,11,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-31T18:45:00+00:00, 2023-09-19T16:30:00+00:00, 2023-09-29T14:15:00+00:00, 2023-10-04T17:00:00+00:00, 2023-10-16T14:00:00+00:00, 2023-10-20T19:30:00+00:00]","[2023-09-07T19:15:00+00:00, 2023-09-26T15:45:00+00:00, 2023-10-02T15:00:00+00:00, 2023-10-12T20:45:00+00:00, 2023-10-17T19:00:00+00:00, 2023-10-25T17:45:00+00:00]","[123.0, 144.0, 33.0, 196.0, 48.0, 82.0]","[0.027999999999998693, 0.03399999999999892, 0.009000000000000341, 0.04499999999999815, 0.009000000000000341, 0.0259999999999998]","[0.11378413524056685, 0.1378359751895201, 0.03642102707296484, 0.18200202224468412, 0.03634601405379348, 0.10491485755790413]",2023-11-02 10:23:47
IBHJ,ALGO_ADX_28,7,6,1,0.1776,19.8571,0.7326,0.8951512639867429,0.8571428571428571,2023-11-03 20:10:00+00:00,2,ADX_28_P1_L.75_AV_5M_STOCK_RESULTS,"[2023-10-14T00:00:00+00:00, 2023-10-18T19:45:00+00:00, 2023-10-24T18:40:00+00:00, 2023-10-30T14:15:00+00:00, 2023-11-01T16:40:00+00:00, 2023-11-02T15:45:00+00:00, 2023-11-03T14:40:00+00:00]","[2023-10-18T15:55:00+00:00, 2023-10-24T16:20:00+00:00, 2023-10-30T11:05:00+00:00, 2023-11-01T16:25:00+00:00, 2023-11-02T15:20:00+00:00, 2023-11-03T14:20:00+00:00, 2023-11-03T20:10:00+00:00]","[17.0, 37.0, 34.0, 15.0, 14.0, 8.0, 14.0]","[-0.23999999999999844, 0.17999999999999972, 0.21600000000000108, 0.3219999999999992, 0.3999999999999986, 0.2900000000000027, 0.07499999999999929]","[-0.9925558312655023, 0.7531380753138064, 0.8951512639867429, 1.345703778000665, 1.6494845360824684, 1.1764705882353053, 0.30096308186195536]",2023-11-04 03:22:01
QGEN,ALGO_CMO10_SMA200_RSI30,8,7,1,0.0644,2.3750,0.1660,0.1191412713196681,0.875,2023-11-02 09:30:00+00:00,3,CMO10_SMA200_RSI30_P1_L.75_AV_5M_STOCK_RESULTS,"[2023-09-20T17:25:00+00:00, 2023-09-26T15:50:00+00:00, 2023-09-28T17:35:00+00:00, 2023-10-05T14:45:00+00:00, 2023-10-09T11:00:00+00:00, 2023-10-16T18:50:00+00:00, 2023-10-31T23:00:00+00:00, 2023-11-01T20:50:00+00:00]","[2023-09-20T17:35:00+00:00, 2023-09-26T15:55:00+00:00, 2023-09-28T17:50:00+00:00, 2023-10-05T14:55:00+00:00, 2023-10-09T13:00:00+00:00, 2023-10-16T18:55:00+00:00, 2023-11-01T11:30:00+00:00, 2023-11-02T09:30:00+00:00]","[2.0, 1.0, 3.0, 2.0, 5.0, 1.0, 1.0, 4.0]","[0.0049999999999954525, 0.054999999999999716, 0.04999999999999716, 0.045000000000001705, 0.060000000000002274, 0.00999999999999801, -0.10000000000000142, 0.39000000000000057]","[0.012294074256197326, 0.13925813394100447, 0.1262307498106467, 0.11205179282868952, 0.1497379585725038, 0.02562459961562591, -0.2671653753673562, 1.0298389226300517]",2023-11-05 05:12:20
MGK,ALGO_EMA_MACD_CCI_ATR_CGPT,7,6,1,0.5680,1.0000,0.2409,0.19316799723925612,0.8571428571428571,2023-10-23 21:30:00+00:00,13,EMA_MACD_CCI_ATR_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-01T13:00:00+00:00, 2023-09-01T22:00:00+00:00, 2023-09-05T09:30:00+00:00, 2023-09-07T11:15:00+00:00, 2023-09-26T12:15:00+00:00, 2023-09-28T13:45:00+00:00, 2023-10-23T21:15:00+00:00]","[2023-09-01T13:15:00+00:00, 2023-09-01T22:30:00+00:00, 2023-09-05T11:00:00+00:00, 2023-09-07T11:30:00+00:00, 2023-09-26T12:45:00+00:00, 2023-09-28T14:00:00+00:00, 2023-10-23T21:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.3979999999999961, 0.6290000000000191, 0.3900000000000148, 0.4590000000000032, -0.060000000000002274, 0.9800000000000182, 0.1799999999999784]","[0.5783981928159454, 0.26164398946769346, 0.16230861109608868, 0.19316799723925612, -0.026274303730952128, 0.4373047746541804, 0.0794316226115257]",2023-11-02 23:00:38
PEGA,ALGO_EMA_MACD_CCI_ATR_CGPT,7,6,1,0.0963,1.0000,0.2234,0.21463833440653313,0.8571428571428571,2023-11-03 13:40:00+00:00,2,EMA_MACD_CCI_ATR_P1_L.75_AV_5M_STOCK_RESULTS,"[2023-09-15T13:40:00+00:00, 2023-09-19T13:30:00+00:00, 2023-09-28T13:30:00+00:00, 2023-10-11T13:00:00+00:00, 2023-10-13T13:35:00+00:00, 2023-10-18T19:30:00+00:00, 2023-11-03T13:30:00+00:00]","[2023-09-15T13:45:00+00:00, 2023-09-19T13:40:00+00:00, 2023-09-28T13:35:00+00:00, 2023-10-11T13:30:00+00:00, 2023-10-13T13:40:00+00:00, 2023-10-18T19:35:00+00:00, 2023-11-03T13:40:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.18999999999999773, 0.0899999999999963, 0.09000000000000341, 0.17999999999999972, 0.13000000000000256, 0.02400000000000091, 0.3500000000000014]","[-0.4325062599590206, 0.21291192543350357, 0.21463833440653313, 0.4218420435903438, 0.3174215602490601, 0.058859595340284274, 0.7705856450902717]",2023-11-04 21:11:27
SGE,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1047,1.1429,5.7625,4.150000000000009,0.8571428571428571,2023-10-17 13:45:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-19T13:30:00+00:00, 2023-09-25T14:15:00+00:00, 2023-10-02T11:45:00+00:00, 2023-10-06T00:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-16T14:45:00+00:00, 2023-10-17T13:30:00+00:00]","[2023-09-19T13:45:00+00:00, 2023-09-25T15:45:00+00:00, 2023-10-02T13:30:00+00:00, 2023-10-06T15:30:00+00:00, 2023-10-12T17:00:00+00:00, 2023-10-16T15:00:00+00:00, 2023-10-17T13:45:00+00:00]","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.08300000000000018, 0.1100000000000001, -0.010000000000000231, 0.06000000000000005, 0.1299999999999999, 0.03000000000000025, 0.33000000000000007]","[4.150000000000009, 5.699481865284979, -0.4629629629629736, 2.8708133971291896, 6.842105263157889, 1.4778325123152833, 19.760479041916174]",2023-11-03 02:17:58
NEPT,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.3213,1.0000,4.8123,4.8113207547169745,0.8571428571428571,2023-10-12 12:00:00+00:00,24,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-08T12:45:00+00:00, 2023-09-08T13:15:00+00:00, 2023-09-08T13:45:00+00:00, 2023-09-11T14:00:00+00:00, 2023-09-12T08:30:00+00:00, 2023-10-12T08:45:00+00:00, 2023-10-12T10:45:00+00:00]","[2023-09-08T13:00:00+00:00, 2023-09-08T13:30:00+00:00, 2023-09-08T14:00:00+00:00, 2023-09-11T14:15:00+00:00, 2023-09-12T08:45:00+00:00, 2023-10-12T09:30:00+00:00, 2023-10-12T12:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.17999999999999972, 0.17800000000000082, 0.9100000000000001, 0.35999999999999943, 0.6299999999999999, -0.05999999999999983, 0.050999999999999934]","[2.6086956521739086, 2.6168773890032466, 13.207547169811324, 5.769230769230759, 9.890109890109889, -5.217391304347812, 4.8113207547169745]",2023-11-03 01:47:35
