symbol,strategy_name,trades,profitable_trades,loss_trades,sharpe_ratio,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
YXI,ALGO_ADX_28,6,6,0,2.79,0.2837,7.1667,1.5033,1.361861945820619,1.0,2023-12-05 15:30:00+00:00,12,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-27T18:00:00+00:00, 2023-11-28T18:00:00+00:00, 2023-11-29T15:00:00+00:00, 2023-11-30T14:30:00+00:00, 2023-12-01T14:45:00+00:00, 2023-12-04T17:30:00+00:00]","[2023-11-28T16:30:00+00:00, 2023-11-29T14:45:00+00:00, 2023-11-29T21:00:00+00:00, 2023-12-01T14:30:00+00:00, 2023-12-04T16:15:00+00:00, 2023-12-05T15:30:00+00:00]","[3.0, 5.0, 7.0, 10.0, 10.0, 8.0]","[0.23500000000000298, 0.26399999999999935, 0.14999999999999858, 0.3299999999999983, 0.2339999999999982, 0.48900000000000077]","[1.2947658402204023, 1.4289580514208353, 0.801710315339383, 1.7506631299734656, 1.2190674654857943, 2.5245224574083673]",2023-12-13 19:13:54
GSSC,ALGO_ADX_28,6,6,0,1.5325,0.8338,39.6667,1.4943,1.0574567371851642,1.0,2023-12-08 15:00:00+00:00,9,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-13T15:45:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-17T14:30:00+00:00, 2023-11-20T16:00:00+00:00, 2023-12-01T16:15:00+00:00, 2023-12-07T14:45:00+00:00, 2023-12-08T15:30:00+00:00]","[2023-11-14T14:45:00+00:00, 2023-11-14T16:45:00+00:00, 2023-11-20T15:45:00+00:00, 2023-12-01T15:45:00+00:00, 2023-12-01T18:00:00+00:00, 2023-12-08T15:00:00+00:00]","[21.0, 6.0, 28.0, 159.0, 6.0, 18.0]","[1.9600000000000009, 0.5689999999999955, 0.4720000000000013, 0.6099999999999994, 0.6000000000000014, 0.7920000000000016]","[3.6377134372680047, 1.017688826885578, 0.8383658969804642, 1.0745111854852905, 1.040402288885038, 1.3568614014048341]",2023-12-13 18:11:22
GREK,ALGO_ADX_28,6,6,0,1.3359,0.5160,18.6667,1.4467,1.190928324047586,1.0,2023-12-13 14:45:00+00:00,4,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-13T19:00:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-15T20:45:00+00:00, 2023-11-17T15:00:00+00:00, 2023-12-11T18:30:00+00:00, 2023-12-12T15:15:00+00:00, 2023-12-13T15:00:00+00:00]","[2023-11-14T14:45:00+00:00, 2023-11-14T20:30:00+00:00, 2023-11-17T14:30:00+00:00, 2023-11-22T14:30:00+00:00, 2023-12-12T15:00:00+00:00, 2023-12-13T14:45:00+00:00]","[8.0, 17.0, 15.0, 51.0, 7.0, 14.0]","[1.2929999999999993, 0.25500000000000256, 0.5400000000000063, 0.14000000000000057, 0.4380000000000024, 0.4299999999999997]","[3.716905740650241, 0.7062733693394339, 1.4933628318584244, 0.3815753611338255, 1.2082758620689722, 1.1735807860262002]",2023-12-13 18:11:10
YCL,ALGO_ADX_28,8,8,0,1.3389,0.3289,15.0000,1.3159,1.0397234377399038,1.0,2023-12-07 16:15:00+00:00,10,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-13T18:00:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-16T15:00:00+00:00, 2023-11-27T20:30:00+00:00, 2023-12-01T14:30:00+00:00, 2023-12-01T15:45:00+00:00, 2023-12-04T19:00:00+00:00, 2023-12-07T15:00:00+00:00, 2023-12-12T16:00:00+00:00]","[2023-11-14T14:45:00+00:00, 2023-11-14T20:00:00+00:00, 2023-11-17T14:45:00+00:00, 2023-11-28T15:45:00+00:00, 2023-12-01T15:30:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-07T14:45:00+00:00, 2023-12-07T16:15:00+00:00]","[11.0, 17.0, 16.0, 8.0, 4.0, 5.0, 54.0, 5.0]","[0.2699999999999996, 0.18500000000000227, 0.33999999999999986, 0.25, 0.2699999999999996, 0.1750000000000007, 0.9700000000000024, 0.17099999999999937]","[1.121728292480264, 0.760378133990967, 1.3968775677896461, 1.001602564102564, 1.0778443113772438, 0.6915629322268355, 3.827184849082669, 0.6503137478608076]",2023-12-13 19:14:01
NUMV,ALGO_ADX_28,6,6,0,1.4003,0.3693,45.0000,1.2882,1.0903380314960702,1.0,2023-12-11 15:30:00+00:00,6,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-13T14:45:00+00:00, 2023-11-14T15:15:00+00:00, 2023-11-16T20:45:00+00:00, 2023-11-20T20:45:00+00:00, 2023-11-29T15:00:00+00:00, 2023-12-06T18:15:00+00:00, 2023-12-11T15:45:00+00:00]","[2023-11-14T15:00:00+00:00, 2023-11-14T18:30:00+00:00, 2023-11-20T20:30:00+00:00, 2023-11-29T14:45:00+00:00, 2023-12-01T15:45:00+00:00, 2023-12-11T15:30:00+00:00]","[20.0, 12.0, 39.0, 98.0, 51.0, 50.0]","[0.8629999999999995, 0.01899999999999835, 0.28999999999999915, 0.41000000000000014, 0.3450000000000024, 0.2890000000000015]","[3.1091256259682223, 0.06613066026242856, 1.0093978419770244, 1.4133057566356433, 1.171278221015116, 0.9598140152773214]",2023-12-13 18:35:34
EWG,ALGO_ADX_28,6,6,0,1.2791,0.3507,35.1667,1.2810,1.0159697002797,1.0,2023-12-06 15:15:00+00:00,11,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-10T18:30:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-27T15:15:00+00:00, 2023-11-29T15:00:00+00:00, 2023-11-30T18:00:00+00:00, 2023-12-01T17:15:00+00:00, 2023-12-06T15:30:00+00:00]","[2023-11-14T14:45:00+00:00, 2023-11-14T16:45:00+00:00, 2023-11-29T14:45:00+00:00, 2023-11-29T19:15:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-06T15:15:00+00:00]","[39.0, 7.0, 52.0, 17.0, 23.0, 73.0]","[0.884999999999998, 0.16000000000000014, 0.3940000000000019, 0.0849999999999973, 0.28999999999999915, 0.28999999999999915]","[3.367579908675791, 0.5891016200294555, 1.3996447602131505, 0.29777544228410335, 1.021486438886929, 1.010452961672471]",2023-12-13 18:02:12
IMCB,ALGO_ADX_28,6,6,0,1.782,0.7632,39.0000,1.2474,1.1444444749366234,1.0,2023-12-11 16:00:00+00:00,6,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-13T18:15:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-17T16:15:00+00:00, 2023-11-28T17:45:00+00:00, 2023-11-29T15:15:00+00:00, 2023-12-01T16:45:00+00:00, 2023-12-11T16:30:00+00:00]","[2023-11-14T14:45:00+00:00, 2023-11-14T18:30:00+00:00, 2023-11-22T14:45:00+00:00, 2023-11-29T15:00:00+00:00, 2023-12-01T16:30:00+00:00, 2023-12-11T16:00:00+00:00]","[13.0, 12.0, 50.0, 11.0, 38.0, 110.0]","[1.5760000000000005, 0.267000000000003, 0.7050000000000054, 0.47699999999999676, 0.8300000000000054, 0.7239999999999966]","[2.660364618501014, 0.43851725327246044, 1.1503630578445059, 0.7685738684884661, 1.32778755399137, 1.1385258920287409]",2023-12-13 18:18:03
XSLV,ALGO_ADX_28,6,6,0,1.4285,0.5027,56.0000,1.2427,1.1240639667184198,1.0,2023-12-11 18:30:00+00:00,6,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-13T14:30:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-16T18:45:00+00:00, 2023-12-01T16:30:00+00:00, 2023-12-04T15:15:00+00:00, 2023-12-06T19:15:00+00:00, 2023-12-13T18:15:00+00:00]","[2023-11-14T14:45:00+00:00, 2023-11-14T17:45:00+00:00, 2023-12-01T16:15:00+00:00, 2023-12-04T15:00:00+00:00, 2023-12-05T14:30:00+00:00, 2023-12-11T18:30:00+00:00]","[23.0, 8.0, 208.0, 17.0, 18.0, 62.0]","[1.1899999999999977, 0.16399999999999437, 0.5150000000000006, 0.46699999999999875, 0.21000000000000085, 0.46999999999999886]","[3.0341662417134057, 0.40404040404039016, 1.268129324567237, 1.13094229046085, 0.5015524241700522, 1.1171856429759897]",2023-12-13 19:13:32
JHMM,ALGO_ADX_28,7,7,0,1.9,0.5797,58.8571,1.2105,0.9617394940413984,1.0,2023-12-11 16:00:00+00:00,6,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-09T15:45:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-16T20:30:00+00:00, 2023-11-20T18:30:00+00:00, 2023-11-29T15:00:00+00:00, 2023-12-01T16:30:00+00:00, 2023-12-06T17:45:00+00:00, 2023-12-12T19:15:00+00:00]","[2023-11-14T14:45:00+00:00, 2023-11-14T16:45:00+00:00, 2023-11-20T18:15:00+00:00, 2023-11-29T14:45:00+00:00, 2023-12-01T16:15:00+00:00, 2023-12-01T20:00:00+00:00, 2023-12-11T16:00:00+00:00]","[77.0, 7.0, 45.0, 136.0, 59.0, 14.0, 74.0]","[1.2550000000000026, 0.4139999999999944, 0.46000000000000085, 0.5350000000000037, 0.5919999999999987, 0.3299999999999983, 0.4720000000000013]","[2.7120475418692656, 0.8692000839806726, 0.9617394940413984, 1.107316568353521, 1.209150326797383, 0.6658595641646454, 0.9479815223940578]",2023-12-13 18:21:37
RSPD,ALGO_ADX_28,8,8,0,1.3097,0.5119,21.0000,1.2044,1.0212224146650346,1.0,2023-12-11 16:00:00+00:00,6,ADX_28_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-11-09T19:15:00+00:00, 2023-11-13T15:30:00+00:00, 2023-11-14T15:00:00+00:00, 2023-11-29T18:30:00+00:00, 2023-12-01T15:30:00+00:00, 2023-12-01T17:00:00+00:00, 2023-12-06T20:30:00+00:00, 2023-12-08T15:30:00+00:00, 2023-12-13T16:00:00+00:00]","[2023-11-10T21:00:00+00:00, 2023-11-14T14:45:00+00:00, 2023-11-14T17:15:00+00:00, 2023-12-01T15:15:00+00:00, 2023-12-01T16:45:00+00:00, 2023-12-01T19:15:00+00:00, 2023-12-08T15:15:00+00:00, 2023-12-11T16:00:00+00:00]","[33.0, 19.0, 8.0, 40.0, 5.0, 9.0, 28.0, 26.0]","[0.4099999999999966, 1.4050000000000011, 0.14999999999999858, 0.4200000000000017, 0.5, 0.1390000000000029, 0.605000000000004, 0.4660000000000011]","[1.0101010101010017, 3.446584079479949, 0.35435861091424187, 0.9719972228650814, 1.1475786091347258, 0.31511414386434883, 1.357110812023338, 1.0323438192290675]",2023-12-13 18:49:17
